,time,pos,SO2,NO2,PM10,PM2.5,O3,CO,T,H,P,WS,WD
6364,2020-01-10 02:00:00,监测点C,9.0,52.0,101.0,61.0,48.0,0.884,20.3,65,1010.9,1.1,252.6
6365,2020-01-10 03:00:00,监测点C,9.0,54.0,96.0,55.0,40.0,0.892,20.2,66,1010.9,0.7,238.3
6366,2020-01-10 04:00:00,监测点C,9.0,57.0,89.0,56.0,31.0,0.859,19.9,68,1010.7,1.2,256.6
6367,2020-01-10 05:00:00,监测点C,9.0,68.0,87.0,57.0,18.0,0.878,19.7,70,1010.8,1.5,255.3
6368,2020-01-10 06:00:00,监测点C,10.0,76.0,86.0,54.0,10.0,0.947,19.7,71,1010.9,1.0,238.3
6369,2020-01-10 07:00:00,监测点C,10.0,77.0,94.0,56.0,7.0,0.972,19.6,72,1011.3,1.6,259.6
6370,2020-01-10 08:00:00,监测点C,9.0,74.0,102.0,59.0,7.0,1.074,19.5,73,1011.7,1.1,266.8
6371,2020-01-10 09:00:00,监测点C,9.0,69.0,98.0,55.0,15.0,1.066,19.7,73,1012.3,1.0,262.1
6372,2020-01-10 10:00:00,监测点C,11.0,68.0,95.0,60.0,24.0,1.055,20.3,70,1013.0,0.9,234.2
6373,2020-01-10 11:00:00,监测点C,12.0,63.0,93.0,73.0,39.0,0.948,20.8,69,1013.1,0.9,226.2
6374,2020-01-10 12:00:00,监测点C,12.0,59.0,88.0,78.0,61.0,0.935,21.7,65,1012.3,0.9,230.4
6375,2020-01-10 13:00:00,监测点C,12.0,57.0,90.0,70.0,80.0,0.908,22.8,62,1011.0,0.8,0.5
6376,2020-01-10 14:00:00,监测点C,10.0,51.0,97.0,68.0,103.0,0.848,23.5,60,1009.5,1.1,13.8
6377,2020-01-10 15:00:00,监测点C,9.0,49.0,93.0,74.0,124.0,0.837,23.8,60,1008.8,1.5,4.0
6378,2020-01-10 16:00:00,监测点C,8.0,47.0,81.0,64.0,145.0,0.81,24.2,59,1008.3,1.1,1.1
6379,2020-01-10 17:00:00,监测点C,7.0,51.0,85.0,53.0,133.0,0.869,24.4,58,1008.1,1.2,305.6
6380,2020-01-10 18:00:00,监测点C,8.0,63.0,78.0,53.0,110.0,0.998,24.0,59,1008.0,0.9,299.2
6381,2020-01-10 19:00:00,监测点C,10.0,83.0,96.0,62.0,77.0,1.272,23.4,61,1008.2,0.7,295.6
6382,2020-01-10 20:00:00,监测点C,11.0,114.0,125.0,74.0,33.0,2.041,22.8,64,1008.4,0.8,189.3
6383,2020-01-10 21:00:00,监测点C,8.0,123.0,191.0,78.0,8.0,2.143,22.0,68,1008.8,0.9,153.0
6384,2020-01-10 22:00:00,监测点C,8.0,104.0,168.0,71.0,14.0,1.904,21.9,68,1009.2,0.6,166.7
6385,2020-01-10 23:00:00,监测点C,8.0,92.0,128.0,74.0,19.0,1.623,21.9,67,1009.5,0.7,181.3
6386,2020-01-11 00:00:00,监测点C,8.0,100.0,119.0,79.0,11.0,1.472,21.6,69,1009.2,0.6,208.5
6387,2020-01-11 01:00:00,监测点C,8.0,103.0,169.0,79.0,7.0,1.347,21.0,72,1009.2,0.8,155.5
6388,2020-01-11 02:00:00,监测点C,8.0,86.0,148.0,74.0,16.0,1.232,20.9,72,1009.3,0.5,169.1
6389,2020-01-11 03:00:00,监测点C,8.0,72.0,119.0,65.0,24.0,1.092,21.0,71,1009.3,0.5,157.3
6390,2020-01-11 04:00:00,监测点C,9.0,90.0,96.0,59.0,8.0,1.036,21.0,71,1009.2,0.5,334.8
6391,2020-01-11 05:00:00,监测点C,8.0,90.0,95.0,65.0,5.0,1.053,20.6,74,1009.3,0.7,352.3
6392,2020-01-11 06:00:00,监测点C,8.0,74.0,124.0,54.0,5.0,0.975,19.7,74,1009.6,0.9,342.6
6393,2020-01-11 07:00:00,监测点C,8.0,62.0,92.0,59.0,6.0,1.062,19.4,71,1010.0,0.6,344.0
6394,2020-01-11 08:00:00,监测点C,7.0,49.0,109.0,62.0,6.0,1.137,18.4,68,1010.7,1.0,338.1
6395,2020-01-11 09:00:00,监测点C,7.0,46.0,111.0,66.0,7.0,1.246,17.9,68,1011.4,0.8,326.7
6396,2020-01-11 10:00:00,监测点C,7.0,46.0,116.0,75.0,9.0,1.213,18.0,67,1012.2,0.9,24.8
6397,2020-01-11 11:00:00,监测点C,7.0,41.0,120.0,75.0,16.0,1.028,17.6,70,1012.7,1.5,136.9
6398,2020-01-11 12:00:00,监测点C,6.0,30.0,103.0,60.0,23.0,0.945,16.5,67,1012.8,2.2,118.2
6399,2020-01-11 13:00:00,监测点C,6.0,28.0,89.0,47.0,26.0,0.937,15.8,64,1012.1,2.2,125.9
6400,2020-01-11 14:00:00,监测点C,6.0,24.0,59.0,36.0,29.0,0.918,15.1,63,1011.2,2.7,146.7
6401,2020-01-11 15:00:00,监测点C,5.0,24.0,41.0,24.0,28.0,0.885,14.0,62,1011.3,2.8,132.9
6402,2020-01-11 16:00:00,监测点C,5.0,24.0,41.0,20.0,26.0,0.907,13.5,62,1011.6,3.2,155.6
6403,2020-01-11 17:00:00,监测点C,5.0,24.0,36.0,15.0,25.0,0.894,12.5,65,1012.4,3.7,161.1
6404,2020-01-11 18:00:00,监测点C,5.0,26.0,24.0,13.0,22.0,0.927,12.2,66,1012.7,3.4,150.8
6405,2020-01-11 19:00:00,监测点C,5.0,26.0,21.0,15.0,21.0,0.929,11.9,66,1013.3,3.8,153.5
6406,2020-01-11 20:00:00,监测点C,5.0,26.0,24.0,12.0,21.0,0.903,11.6,66,1013.8,3.3,147.2
6407,2020-01-11 21:00:00,监测点C,5.0,24.0,17.0,6.0,21.0,0.882,10.6,70,1014.4,4.3,156.3
6408,2020-01-11 22:00:00,监测点C,5.0,22.0,11.0,6.0,24.0,0.861,10.6,69,1014.6,4.0,155.0
6409,2020-01-11 23:00:00,监测点C,5.0,22.0,7.0,6.0,25.0,0.849,10.5,68,1014.8,3.5,149.8
6410,2020-01-12 00:00:00,监测点C,5.0,22.0,8.0,6.0,26.0,0.85,10.3,67,1014.8,3.8,151.8
6411,2020-01-12 01:00:00,监测点C,5.0,22.0,10.0,8.0,26.0,0.84,10.1,67,1014.9,3.7,151.3
6412,2020-01-12 02:00:00,监测点C,5.0,20.0,9.0,8.0,32.0,0.817,10.2,65,1015.1,4.1,156.1
6413,2020-01-12 03:00:00,监测点C,5.0,20.0,7.0,7.0,33.0,0.809,10.2,65,1014.8,2.4,151.4
6414,2020-01-12 04:00:00,监测点C,5.0,20.0,10.0,8.0,32.0,0.808,10.2,64,1014.9,3.4,148.2
6415,2020-01-12 05:00:00,监测点C,5.0,20.0,15.0,8.0,31.0,0.804,9.9,66,1014.8,3.4,144.6
6416,2020-01-12 06:00:00,监测点C,5.0,21.0,7.0,8.0,30.0,0.808,9.8,66,1015.1,3.3,153.6
6417,2020-01-12 07:00:00,监测点C,5.0,21.0,9.0,9.0,31.0,0.799,9.6,66,1015.7,3.2,148.9
6418,2020-01-12 08:00:00,监测点C,5.0,22.0,11.0,10.0,31.0,0.815,9.5,66,1016.1,3.2,142.6
6419,2020-01-12 09:00:00,监测点C,5.0,22.0,11.0,10.0,32.0,0.844,10.0,63,1016.4,3.2,141.8
6420,2020-01-12 10:00:00,监测点C,5.0,23.0,16.0,9.0,34.0,0.853,10.6,61,1016.7,2.6,125.4
6421,2020-01-12 11:00:00,监测点C,6.0,22.0,14.0,8.0,38.0,0.827,11.7,57,1016.9,2.5,126.6
6422,2020-01-12 12:00:00,监测点C,6.0,22.0,23.0,9.0,42.0,0.808,12.7,54,1016.0,2.1,118.7
6423,2020-01-12 13:00:00,监测点C,6.0,23.0,23.0,11.0,45.0,0.808,13.5,52,1014.6,2.3,140.6
6424,2020-01-12 14:00:00,监测点C,6.0,23.0,23.0,13.0,50.0,0.809,14.4,51,1012.9,1.8,148.5
6425,2020-01-12 15:00:00,监测点C,6.0,26.0,22.0,14.0,54.0,0.818,15.8,48,1011.7,1.3,20.0
6426,2020-01-12 16:00:00,监测点C,6.0,29.0,34.0,17.0,57.0,0.822,16.2,48,1011.4,1.2,342.0
6427,2020-01-12 17:00:00,监测点C,6.0,28.0,37.0,16.0,60.0,0.856,16.4,48,1011.3,1.5,153.0
6428,2020-01-12 18:00:00,监测点C,6.0,30.0,30.0,18.0,60.0,0.923,15.4,51,1011.7,2.4,153.7
6429,2020-01-12 19:00:00,监测点C,6.0,32.0,27.0,21.0,57.0,0.942,14.8,52,1011.9,1.9,157.7
6430,2020-01-12 20:00:00,监测点C,6.0,33.0,36.0,20.0,54.0,0.886,14.6,52,1012.2,2.1,152.7
6431,2020-01-12 21:00:00,监测点C,7.0,38.0,29.0,19.0,48.0,0.881,14.5,52,1012.8,1.9,189.8
6432,2020-01-12 22:00:00,监测点C,8.0,38.0,36.0,17.0,46.0,0.863,14.2,52,1013.1,2.0,198.7
6433,2020-01-12 23:00:00,监测点C,9.0,35.0,23.0,17.0,48.0,0.853,13.7,53,1013.8,2.4,199.1
6434,2020-01-13 00:00:00,监测点C,8.0,31.0,24.0,17.0,50.0,0.833,13.4,53,1013.9,2.8,198.7
6435,2020-01-13 01:00:00,监测点C,8.0,32.0,30.0,17.0,49.0,0.827,13.5,52,1013.9,1.7,192.5
6436,2020-01-13 02:00:00,监测点C,8.0,30.0,25.0,18.0,48.0,0.824,13.0,53,1013.9,2.2,198.1
6437,2020-01-13 03:00:00,监测点C,8.0,32.0,19.0,19.0,41.0,0.847,12.4,55,1013.6,2.5,201.8
6438,2020-01-13 04:00:00,监测点C,8.0,30.0,25.0,18.0,42.0,0.841,12.4,55,1013.6,1.8,200.5
6439,2020-01-13 05:00:00,监测点C,8.0,31.0,20.0,18.0,38.0,0.846,12.3,55,1013.7,1.5,206.9
6440,2020-01-13 06:00:00,监测点C,8.0,31.0,22.0,19.0,38.0,0.832,11.9,56,1013.6,2.6,201.7
6441,2020-01-13 07:00:00,监测点C,8.0,33.0,28.0,20.0,35.0,0.86,11.6,56,1013.7,1.5,217.7
6442,2020-01-13 08:00:00,监测点C,8.0,40.0,25.0,22.0,26.0,0.999,11.3,58,1013.9,1.7,209.0
6443,2020-01-13 09:00:00,监测点C,9.0,38.0,32.0,24.0,27.0,1.008,11.5,58,1014.8,1.4,236.1
6444,2020-01-13 10:00:00,监测点C,9.0,36.0,41.0,23.0,34.0,0.941,12.8,54,1015.7,1.2,250.8
6445,2020-01-13 11:00:00,监测点C,8.0,34.0,44.0,24.0,39.0,0.907,13.3,53,1015.5,1.2,248.5
6446,2020-01-13 12:00:00,监测点C,8.0,33.0,40.0,24.0,43.0,0.884,14.3,50,1015.0,1.1,255.2
6447,2020-01-13 13:00:00,监测点C,8.0,30.0,35.0,24.0,56.0,0.884,15.4,48,1013.8,1.1,224.0
6448,2020-01-13 14:00:00,监测点C,9.0,30.0,34.0,27.0,61.0,0.897,16.4,47,1012.0,1.1,260.2
6449,2020-01-13 15:00:00,监测点C,8.0,32.0,43.0,29.0,70.0,0.958,17.4,46,1011.2,1.5,284.9
6450,2020-01-13 16:00:00,监测点C,8.0,31.0,68.0,32.0,98.0,0.942,18.3,48,1010.6,1.4,270.7
6451,2020-01-13 17:00:00,监测点C,8.0,35.0,53.0,53.0,99.0,0.985,18.2,51,1010.6,1.4,265.0
6452,2020-01-13 18:00:00,监测点C,8.0,43.0,79.0,58.0,84.0,1.14,18.3,52,1010.7,1.0,232.4
6453,2020-01-13 19:00:00,监测点C,7.0,53.0,78.0,49.0,66.0,1.173,17.2,58,1011.3,0.6,266.0
6454,2020-01-13 20:00:00,监测点C,7.0,68.0,97.0,62.0,45.0,1.4,16.9,59,1011.8,1.0,156.9
6455,2020-01-13 21:00:00,监测点C,6.0,62.0,112.0,53.0,45.0,1.378,16.5,60,1012.6,0.8,168.2
6456,2020-01-13 22:00:00,监测点C,6.0,54.0,76.0,45.0,48.0,1.266,16.4,60,1013.2,0.8,158.2
6457,2020-01-13 23:00:00,监测点C,6.0,53.0,77.0,51.0,46.0,1.236,16.5,61,1013.6,1.0,186.7
6458,2020-01-14 00:00:00,监测点C,7.0,51.0,76.0,44.0,44.0,1.033,16.3,62,1013.6,0.8,217.6
6459,2020-01-14 01:00:00,监测点C,7.0,84.0,90.0,56.0,10.0,1.157,16.2,66,1013.8,0.7,299.7
6460,2020-01-14 02:00:00,监测点C,7.0,51.0,83.0,44.0,37.0,0.988,16.3,62,1013.9,0.5,201.4
6461,2020-01-14 03:00:00,监测点C,8.0,51.0,47.0,40.0,32.0,0.944,16.2,62,1013.6,1.0,186.6
6462,2020-01-14 04:00:00,监测点C,9.0,50.0,62.0,39.0,32.0,0.92,16.1,62,1013.3,0.8,251.1
6463,2020-01-14 05:00:00,监测点C,10.0,54.0,55.0,40.0,26.0,0.932,15.9,63,1013.6,1.1,356.8
6464,2020-01-14 06:00:00,监测点C,9.0,60.0,63.0,41.0,18.0,0.966,15.9,64,1013.8,0.5,265.4
6465,2020-01-14 07:00:00,监测点C,12.0,61.0,77.0,42.0,20.0,1.085,16.0,61,1014.1,0.8,199.4
6466,2020-01-14 08:00:00,监测点C,12.0,71.0,67.0,42.0,10.0,1.298,16.0,62,1014.4,0.9,234.3
6467,2020-01-14 09:00:00,监测点C,14.0,69.0,73.0,41.0,15.0,1.514,16.2,61,1015.3,0.8,206.2
6468,2020-01-14 10:00:00,监测点C,14.0,69.0,74.0,40.0,16.0,1.428,16.5,60,1015.9,0.7,198.2
6469,2020-01-14 11:00:00,监测点C,14.0,64.0,74.0,39.0,22.0,1.282,16.8,59,1016.0,1.2,195.5
6470,2020-01-14 12:00:00,监测点C,13.0,55.0,84.0,38.0,33.0,1.184,16.9,57,1015.7,1.3,200.0
6471,2020-01-14 13:00:00,监测点C,12.0,46.0,73.0,35.0,40.0,1.113,16.8,56,1014.6,1.8,177.6
6472,2020-01-14 14:00:00,监测点C,12.0,34.0,52.0,34.0,50.0,1.011,16.9,56,1013.4,1.9,177.4
6473,2020-01-14 15:00:00,监测点C,10.0,30.0,52.0,39.0,53.0,1.022,17.2,56,1012.9,1.3,165.4
6474,2020-01-14 16:00:00,监测点C,9.0,30.0,52.0,41.0,60.0,0.959,17.6,54,1012.6,1.5,201.0
6475,2020-01-14 17:00:00,监测点C,8.0,30.0,68.0,43.0,55.0,0.971,16.7,57,1012.6,2.4,165.2
6476,2020-01-14 18:00:00,监测点C,7.0,31.0,68.0,45.0,52.0,1.057,16.2,59,1012.9,2.0,158.7
6477,2020-01-14 19:00:00,监测点C,7.0,32.0,65.0,48.0,48.0,1.041,15.9,60,1013.1,1.5,167.9
6478,2020-01-14 20:00:00,监测点C,7.0,29.0,62.0,47.0,47.0,0.973,15.7,61,1013.4,1.4,179.3
6479,2020-01-14 21:00:00,监测点C,7.0,28.0,54.0,46.0,45.0,0.948,15.4,62,1013.8,1.4,175.5
6480,2020-01-14 22:00:00,监测点C,6.0,35.0,51.0,45.0,31.0,0.951,14.9,64,1014.0,1.3,201.4
6481,2020-01-14 23:00:00,监测点C,7.0,27.0,51.0,44.0,41.0,0.913,14.8,64,1014.2,1.7,171.2
6482,2020-01-15 00:00:00,监测点C,7.0,27.0,40.0,40.0,38.0,0.899,14.7,64,1014.5,1.3,178.8
6483,2020-01-15 01:00:00,监测点C,7.0,28.0,44.0,36.0,32.0,0.88,14.4,65,1014.3,0.9,193.2
6484,2020-01-15 02:00:00,监测点C,7.0,35.0,38.0,35.0,22.0,0.869,13.9,67,1014.2,1.4,322.2
6485,2020-01-15 03:00:00,监测点C,7.0,31.0,34.0,37.0,28.0,0.853,13.9,66,1013.9,0.9,288.9
6486,2020-01-15 04:00:00,监测点C,7.0,30.0,40.0,38.0,26.0,0.84,13.5,67,1013.7,1.3,329.2
6487,2020-01-15 05:00:00,监测点C,7.0,26.0,45.0,39.0,30.0,0.831,13.4,66,1013.6,0.8,258.8
6488,2020-01-15 06:00:00,监测点C,7.0,28.0,45.0,38.0,26.0,0.853,13.3,66,1013.8,0.8,219.6
6489,2020-01-15 07:00:00,监测点C,8.0,39.0,43.0,38.0,16.0,0.904,13.5,66,1014.5,0.5,233.6
6490,2020-01-15 08:00:00,监测点C,8.0,36.0,51.0,39.0,22.0,0.952,13.6,65,1015.0,2.0,187.6
6491,2020-01-15 09:00:00,监测点C,8.0,34.0,55.0,40.0,29.0,0.984,14.3,63,1015.5,1.3,186.2
6492,2020-01-15 10:00:00,监测点C,9.0,40.0,58.0,44.0,35.0,0.996,15.9,61,1015.6,1.2,198.6
6493,2020-01-15 11:00:00,监测点C,9.0,35.0,65.0,42.0,56.0,0.846,17.3,60,1015.2,1.3,175.5
6494,2020-01-15 12:00:00,监测点C,8.0,29.0,61.0,40.0,75.0,0.791,18.6,57,1014.2,0.8,203.6
6495,2020-01-15 13:00:00,监测点C,8.0,31.0,56.0,41.0,81.0,0.796,19.9,54,1013.0,0.7,352.9
6496,2020-01-15 14:00:00,监测点C,8.0,33.0,63.0,48.0,89.0,0.778,20.4,54,1011.6,0.9,8.5
6497,2020-01-15 15:00:00,监测点C,8.0,37.0,67.0,55.0,94.0,0.815,21.1,53,1010.6,0.8,105.5
6498,2020-01-15 16:00:00,监测点C,8.0,45.0,83.0,60.0,93.0,0.833,21.2,54,1009.8,0.8,116.6
6499,2020-01-15 17:00:00,监测点C,8.0,54.0,95.0,64.0,93.0,0.935,21.4,54,1009.7,1.0,104.5
6500,2020-01-15 18:00:00,监测点C,8.0,60.0,100.0,64.0,95.0,1.043,21.3,56,1009.6,0.8,90.9
6501,2020-01-15 19:00:00,监测点C,8.0,100.0,106.0,78.0,48.0,1.863,21.0,58,1009.7,0.4,54.3
6502,2020-01-15 20:00:00,监测点C,8.0,122.0,141.0,91.0,16.0,2.586,20.6,61,1010.0,0.7,154.2
6503,2020-01-15 21:00:00,监测点C,8.0,131.0,177.0,108.0,8.0,3.659,20.3,63,1010.8,0.6,142.2
6504,2020-01-15 22:00:00,监测点C,8.0,123.0,192.0,100.0,7.0,2.73,19.7,68,1011.5,0.6,41.9
6505,2020-01-15 23:00:00,监测点C,8.0,111.0,178.0,84.0,8.0,1.967,19.7,70,1011.8,0.4,77.2
6506,2020-01-16 00:00:00,监测点C,6.0,95.0,151.0,72.0,8.0,1.452,19.4,75,1012.2,0.6,66.5
6507,2020-01-16 01:00:00,监测点C,6.0,86.0,110.0,65.0,6.0,1.503,19.1,78,1012.2,0.4,155.3
6508,2020-01-16 02:00:00,监测点C,6.0,68.0,97.0,60.0,15.0,1.277,19.1,79,1012.2,0.3,133.0
6509,2020-01-16 03:00:00,监测点C,6.0,75.0,107.0,79.0,7.0,2.326,18.9,80,1012.1,0.6,187.9
6510,2020-01-16 04:00:00,监测点C,7.0,69.0,116.0,86.0,6.0,2.39,18.6,81,1011.9,0.6,167.2
6511,2020-01-16 05:00:00,监测点C,6.0,64.0,119.0,83.0,5.0,1.961,18.3,82,1011.4,0.6,210.5
6512,2020-01-16 06:00:00,监测点C,6.0,59.0,94.0,70.0,5.0,1.524,18.2,82,1011.4,0.6,141.4
6513,2020-01-16 07:00:00,监测点C,6.0,60.0,81.0,59.0,9.0,1.208,18.5,80,1012.0,0.5,245.1
6514,2020-01-16 08:00:00,监测点C,6.0,61.0,83.0,56.0,15.0,1.123,18.6,77,1012.7,0.8,247.4
6515,2020-01-16 09:00:00,监测点C,6.0,66.0,75.0,62.0,10.0,1.571,18.9,77,1013.3,0.7,162.5
6516,2020-01-16 10:00:00,监测点C,6.0,63.0,85.0,64.0,14.0,1.446,19.1,76,1013.8,0.9,245.3
6517,2020-01-16 11:00:00,监测点C,6.0,59.0,77.0,56.0,25.0,1.172,19.6,73,1014.2,0.4,250.4
6518,2020-01-16 12:00:00,监测点C,6.0,48.0,64.0,59.0,43.0,1.074,20.1,70,1013.7,0.8,25.9
6519,2020-01-16 13:00:00,监测点C,6.0,33.0,79.0,53.0,32.0,1.003,19.8,68,1012.7,1.1,35.7
6520,2020-01-16 14:00:00,监测点C,5.0,24.0,55.0,37.0,34.0,0.962,19.0,68,1012.0,2.2,154.0
6521,2020-01-16 15:00:00,监测点C,5.0,23.0,28.0,25.0,30.0,0.993,17.7,69,1011.8,2.2,139.7
6522,2020-01-16 16:00:00,监测点C,5.0,22.0,25.0,19.0,30.0,1.03,16.2,69,1012.1,1.9,121.5
6523,2020-01-16 17:00:00,监测点C,5.0,21.0,26.0,15.0,30.0,1.08,14.9,69,1012.5,2.8,132.0
6524,2020-01-16 18:00:00,监测点C,5.0,22.0,24.0,12.0,27.0,1.154,14.0,69,1013.2,2.6,151.2
6525,2020-01-16 19:00:00,监测点C,5.0,20.0,25.0,12.0,26.0,1.138,13.2,70,1013.8,3.1,158.3
6526,2020-01-16 20:00:00,监测点C,5.0,16.0,22.0,10.0,24.0,1.122,12.7,70,1014.7,3.6,156.0
6527,2020-01-16 21:00:00,监测点C,5.0,20.0,21.0,9.0,23.0,0.975,12.2,70,1015.3,3.7,159.2
6528,2020-01-16 22:00:00,监测点C,5.0,18.0,22.0,11.0,23.0,0.98,11.7,69,1015.7,4.9,156.4
6529,2020-01-16 23:00:00,监测点C,5.0,17.0,13.0,10.0,24.0,0.972,11.3,69,1016.2,4.2,156.4
6530,2020-01-17 00:00:00,监测点C,5.0,17.0,13.0,9.0,26.0,0.948,10.9,68,1016.7,4.5,158.9
6531,2020-01-17 01:00:00,监测点C,5.0,17.0,4.0,9.0,26.0,0.945,11.0,67,1016.9,3.6,155.8
6532,2020-01-17 02:00:00,监测点C,5.0,17.0,16.0,10.0,27.0,0.944,10.8,66,1016.8,3.9,158.3
6533,2020-01-17 03:00:00,监测点C,5.0,18.0,7.0,11.0,26.0,0.948,10.8,66,1016.7,3.3,158.3
6534,2020-01-17 04:00:00,监测点C,5.0,18.0,10.0,11.0,26.0,0.948,10.6,66,1016.7,3.2,151.5
6535,2020-01-17 05:00:00,监测点C,5.0,18.0,11.0,10.0,27.0,0.938,10.4,66,1016.6,3.1,147.8
6536,2020-01-17 06:00:00,监测点C,5.0,18.0,6.0,8.0,26.0,0.932,10.3,65,1016.8,3.1,151.6
6537,2020-01-17 07:00:00,监测点C,5.0,19.0,8.0,8.0,24.0,0.942,10.3,64,1017.2,2.6,152.3
6538,2020-01-17 08:00:00,监测点C,5.0,22.0,10.0,8.0,22.0,0.994,10.2,64,1017.9,2.7,149.5
6539,2020-01-17 09:00:00,监测点C,5.0,21.0,9.0,9.0,23.0,1.015,10.2,63,1018.8,2.9,145.7
6540,2020-01-17 10:00:00,监测点C,6.0,22.0,12.0,9.0,24.0,1.016,10.4,62,1019.6,2.9,142.7
6541,2020-01-17 11:00:00,监测点C,5.0,22.0,10.0,9.0,25.0,1.014,10.8,61,1019.5,2.4,159.5
6542,2020-01-17 12:00:00,监测点C,5.0,20.0,11.0,9.0,31.0,0.986,11.5,59,1018.9,2.4,141.7
6543,2020-01-17 13:00:00,监测点C,6.0,19.0,12.0,10.0,38.0,0.984,12.8,56,1017.9,2.6,146.3
6544,2020-01-17 14:00:00,监测点C,6.0,19.0,20.0,11.0,48.0,0.957,13.6,54,1016.6,2.7,146.2
6545,2020-01-17 15:00:00,监测点C,6.0,20.0,21.0,14.0,52.0,0.986,13.8,54,1015.6,2.9,151.3
6546,2020-01-17 16:00:00,监测点C,6.0,21.0,18.0,16.0,50.0,0.98,13.7,54,1015.1,2.6,139.0
6547,2020-01-17 17:00:00,监测点C,6.0,23.0,20.0,19.0,48.0,1.015,13.8,55,1015.3,2.4,149.3
6548,2020-01-17 18:00:00,监测点C,6.0,25.0,26.0,24.0,43.0,1.052,13.1,57,1015.6,3.2,153.4
6549,2020-01-17 19:00:00,监测点C,6.0,26.0,29.0,27.0,40.0,1.064,12.6,58,1015.9,2.8,152.3
6550,2020-01-17 20:00:00,监测点C,6.0,25.0,21.0,28.0,39.0,1.032,12.4,59,1016.2,2.4,155.5
6551,2020-01-17 21:00:00,监测点C,6.0,24.0,27.0,24.0,38.0,1.038,12.3,60,1016.7,2.4,156.7
6552,2020-01-17 22:00:00,监测点C,6.0,22.0,24.0,22.0,38.0,1.023,12.1,60,1017.2,2.6,152.1
6553,2020-01-17 23:00:00,监测点C,6.0,22.0,16.0,17.0,37.0,1.02,11.9,61,1017.3,2.3,153.5
6554,2020-01-18 00:00:00,监测点C,6.0,23.0,10.0,15.0,32.0,1.018,11.8,61,1017.0,2.0,159.2
6555,2020-01-18 01:00:00,监测点C,6.0,22.0,15.0,16.0,29.0,0.994,11.6,62,1016.9,2.3,156.1
6556,2020-01-18 02:00:00,监测点C,6.0,21.0,15.0,21.0,26.0,0.977,11.3,62,1016.7,2.5,157.4
6557,2020-01-18 03:00:00,监测点C,6.0,20.0,14.0,22.0,26.0,0.961,11.1,63,1016.5,2.5,151.5
6558,2020-01-18 04:00:00,监测点C,5.0,19.0,19.0,23.0,24.0,0.966,10.8,64,1016.2,2.3,155.2
6559,2020-01-18 05:00:00,监测点C,5.0,18.0,18.0,23.0,26.0,0.968,10.8,64,1016.1,1.9,157.1
6560,2020-01-18 06:00:00,监测点C,5.0,19.0,13.0,25.0,25.0,0.96,10.8,64,1015.9,1.7,161.9
6561,2020-01-18 07:00:00,监测点C,6.0,21.0,13.0,28.0,23.0,0.971,10.9,64,1016.2,1.1,165.5
6562,2020-01-18 08:00:00,监测点C,6.0,23.0,22.0,31.0,23.0,1.025,10.9,62,1016.6,1.3,178.1
6563,2020-01-18 09:00:00,监测点C,6.0,25.0,30.0,31.0,22.0,1.03,11.0,62,1017.2,1.4,176.8
6564,2020-01-18 10:00:00,监测点C,6.0,26.0,26.0,27.0,22.0,1.058,11.4,60,1017.8,0.9,219.1
6565,2020-01-18 11:00:00,监测点C,6.0,25.0,34.0,28.0,23.0,1.061,11.9,60,1017.5,1.1,212.7
6566,2020-01-18 12:00:00,监测点C,6.0,23.0,28.0,26.0,29.0,1.044,12.6,56,1016.7,1.3,216.6
6567,2020-01-18 13:00:00,监测点C,7.0,23.0,35.0,25.0,35.0,1.04,13.7,54,1015.7,1.2,222.1
6568,2020-01-18 14:00:00,监测点C,7.0,23.0,29.0,26.0,44.0,1.034,14.7,52,1014.6,1.3,205.4
6569,2020-01-18 15:00:00,监测点C,7.0,25.0,32.0,26.0,48.0,1.049,15.5,50,1013.7,1.1,223.2
6570,2020-01-18 16:00:00,监测点C,8.0,28.0,37.0,26.0,48.0,1.034,15.4,52,1013.2,1.4,240.7
6571,2020-01-18 17:00:00,监测点C,7.0,32.0,35.0,28.0,44.0,1.104,15.4,53,1013.3,1.6,205.5
6572,2020-01-18 18:00:00,监测点C,7.0,37.0,39.0,30.0,30.0,1.225,14.9,55,1013.5,1.2,200.2
6573,2020-01-18 19:00:00,监测点C,7.0,36.0,44.0,37.0,27.0,1.22,14.3,58,1013.8,2.0,185.3
6574,2020-01-18 20:00:00,监测点C,7.0,38.0,48.0,37.0,22.0,1.24,13.9,59,1014.3,1.6,196.6
6575,2020-01-18 21:00:00,监测点C,7.0,35.0,40.0,36.0,24.0,1.177,13.6,60,1014.9,1.7,192.1
6576,2020-01-18 22:00:00,监测点C,6.0,32.0,43.0,36.0,27.0,1.133,13.6,60,1015.4,1.6,187.3
6577,2020-01-18 23:00:00,监测点C,7.0,33.0,37.0,35.0,26.0,1.121,13.5,60,1015.8,1.6,173.7
6578,2020-01-19 00:00:00,监测点C,7.0,29.0,38.0,37.0,27.0,1.085,13.3,60,1016.2,1.6,178.3
6579,2020-01-19 01:00:00,监测点C,6.0,22.0,46.0,38.0,30.0,1.001,13.0,61,1016.4,1.9,164.6
6580,2020-01-19 02:00:00,监测点C,5.0,19.0,46.0,38.0,28.0,0.916,12.7,62,1016.5,1.6,163.4
6581,2020-01-19 03:00:00,监测点C,5.0,16.0,38.0,36.0,27.0,0.875,12.4,62,1016.3,1.9,160.2
